video_id,segment_id,segment_sec,start_time,end_time,character,expected_emotion,predicted_emotion,detection_count,character_count,emotion_count,mismatch_score,entropy_score,transition_score,diversity_score,emotion_confidence_score,expected_emotion_probability,emotion_intensity_score,emotion_distance_score,valence_flip_rate,arousal_change_score,emotion_change_count,emotion_change_rate,character_emotion_rarity_score,youtube_highlight_score,is_highlight,mismatch_delta,entropy_delta,dominant_emotion_changed,surprise_spike,rolling_mismatch_mean_15sec,rolling_entropy_std_15sec,high_mismatch_duration_sec,highlight_rank_score,highlight_score_temporal_smoothed,highlight_temporal_smooth_rank_score,emotion_missing,has_detection,seconds_since_last_detection,mismatch_score_vs_prev3,mismatch_score_spike_vs_prev3max,entropy_score_vs_prev3,entropy_score_spike_vs_prev3max,transition_score_vs_prev3,transition_score_spike_vs_prev3max,diversity_score_vs_prev3,diversity_score_spike_vs_prev3max,emotion_confidence_score_vs_prev3,emotion_confidence_score_spike_vs_prev3max,emotion_intensity_score_vs_prev3,emotion_intensity_score_spike_vs_prev3max,mismatch_score_is_local_peak,mismatch_score_vs_neighbor_mean,mismatch_score_vs_local5_mean,mismatch_score_ratio_to_local5_max,entropy_score_is_local_peak,entropy_score_vs_neighbor_mean,entropy_score_vs_local5_mean,entropy_score_ratio_to_local5_max,transition_score_is_local_peak,transition_score_vs_neighbor_mean,transition_score_vs_local5_mean,transition_score_ratio_to_local5_max,diversity_score_is_local_peak,diversity_score_vs_neighbor_mean,diversity_score_vs_local5_mean,diversity_score_ratio_to_local5_max,emotion_confidence_score_is_local_peak,emotion_confidence_score_vs_neighbor_mean,emotion_confidence_score_vs_local5_mean,emotion_confidence_score_ratio_to_local5_max,emotion_intensity_score_is_local_peak,emotion_intensity_score_vs_neighbor_mean,emotion_intensity_score_vs_local5_mean,emotion_intensity_score_ratio_to_local5_max,mismatch_score_x_detected,entropy_score_x_detected,transition_score_x_detected,diversity_score_x_detected,surprise_spike_x_detected,emotion_intensity_score_x_detected,relative_time,is_late_part,is_middle_part,predicted_youtube_highlight_score_temporal_v2_raw,predicted_youtube_highlight_score_temporal_v2_smoothed,temporal_v2_residual_smoothed,data_split,predicted_top_highlight_raw,predicted_top_highlight_smoothed,predicted_top_highlight_diverse_smoothed
vW0IQoSweVI,339,5,1690,1695,Riley,neutral,neutral,3,2,2,0.3999999999999999,0.3271035759815648,0.0,0.2539682539682539,0.3830507596333821,0.2838083257277806,0.4452478511569398,0.1745069399093885,0.0,0.1999999999999999,1,1.0,0.8095579450418161,0.9355600539811068,1,0.3999999999999999,0.3271035759815648,0,0.2499999999999999,0.1333333333333334,0.1888533376458451,0,0.9971509971509972,0.9190418511415748,0.9971509971509972,0,1,0,0.24999999999999983,-0.0500000000000001,0.20836784694555738,-0.029103611126457374,0.0,0.0,0.16931216931216952,0.0,0.21917484203974405,-0.10857699314753222,0.323942378698848,0.08133143378266444,1,0.2374999999999999,0.2549999999999999,1.0,0,0.05994818565054816,0.1548207046528451,0.6121972227029929,0,-0.24999999999999994,-0.25,0.0,0,0.09126984126984125,0.11269841269841271,0.7804878048780488,0,0.11687228766580415,0.050607095907131805,0.5129155262492021,1,0.22423598764774688,0.2376975439550975,1.0,0.3999999999999999,0.3271035759815648,0.0,0.2539682539682539,0.2499999999999999,0.4452478511569398,0.9657142857142857,1,0,0.9138305922964509,0.9159690107663327,0.019591043214774007,train,1,1,1
vW0IQoSweVI,325,5,1620,1625,Anger,angry,fearful,1,1,1,0.8,-0.0,0.0,0.1269841269841269,0.2827398777008056,0.2360312938690185,0.7078122807666658,0.0632455532033675,0.0,0.0999999999999999,0,0.0,0.8777777777777778,0.6762047756969272,1,0.8,-0.0,0,0.8,0.2666666666666668,0.0,5,0.9373219373219374,0.678778664309597,0.9287749287749287,0,1,0,0.8,0.8,-0.11873572903600743,-0.3562071871080222,0.0,0.0,0.042328042328042534,-0.126984126984127,0.11043295760949454,-0.2341808825731278,0.5209949097130447,0.1473601676058025,1,0.8,0.64,1.0,1,-0.0,-0.0,0.0,1,0.0,0.0,0.0,1,0.1269841269841269,0.10158730158730153,1.0,1,0.2827398777008056,0.22619190216064453,1.0,1,0.7078122807666658,0.5662498246133326,1.0,0.8,-0.0,0.0,0.1269841269841269,0.8,0.7078122807666658,0.9257142857142857,1,0,0.9123897779663777,0.9127376218733392,-0.23653284617641201,stratified_test,1,1,1
vW0IQoSweVI,321,5,1600,1605,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6666785046286429,1,0.0,0.0,0,0.0,0.0,0.0,0,0.9316239316239316,0.6680653771180085,0.9230769230769231,1,0,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.04232804232804202,-0.1269841269841269,-0.10489864150683076,-0.3146959245204925,-0.1836634549001852,-0.5509903647005556,1,0.0,0.0,0.0,0,-0.1781035935540111,-0.0712414374216045,0.0,1,0.0,0.0,0.0,0,-0.12698412698412695,-0.07619047619047613,0.0,0,-0.2584603801369667,-0.16632333695888515,0.0,0,-0.28022605658043165,-0.22228849557228378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,1,0,0.9138459812806383,0.9118297090683782,-0.24515120443973537,train,1,1,1
vW0IQoSweVI,340,5,1695,1700,Riley,neutral,angry,4,2,3,0.325,0.5343107806620333,0.4999999999999999,0.3253968253968253,0.5323569439351559,0.2886621477082371,0.4420237270183859,0.2459409554376272,0.0,0.325,2,1.0,0.7876290764832856,0.973046933573249,1,-0.0749999999999999,0.2072072046804685,1,0.1916666666666666,0.2416666666666667,0.2693880674860131,0,1.0,0.9508627611914778,1.0,0,1,0,0.19166666666666662,-0.0749999999999999,0.425276255334845,0.2072072046804685,0.4999999999999999,0.4999999999999999,0.24074074074074092,0.0714285714285714,0.4046733573906952,0.14930618430177378,0.2936077766327393,-0.003224124138553941,0,0.12500000000000006,0.07999999999999999,0.65,1,0.3707589926712509,0.29078647191170914,1.0,0,0.12499999999999989,0.04999999999999988,0.4999999999999999,1,0.13492063492063489,0.1444444444444444,1.0,0,-0.03257374341289199,0.1257828464110693,0.7128406227734873,0,0.144159822522973,0.12502893990216152,0.8077588332717723,0.325,0.5343107806620333,0.4999999999999999,0.3253968253968253,0.1916666666666666,0.4420237270183859,0.9685714285714285,1,0,0.9388110299636843,0.9103557583936035,0.06269117517964551,train,1,1,0
vW0IQoSweVI,322,5,1605,1610,Anger,angry,angry,2,2,2,0.0,0.3562071871080222,0.0,0.2539682539682539,0.5169207602739334,0.5169207602739334,0.5604521131608633,0.0,0.0,0.0,0,0.0,0.6846951930750813,0.680970870721563,1,0.0,0.3562071871080222,0,0.0,0.0,0.2056563153640955,0,0.9430199430199431,0.6811187926331046,0.9316239316239316,0,1,0,0.0,0.0,0.3562071871080222,0.3562071871080222,0.0,0.0,0.21164021164021188,0.126984126984127,0.41202211876710265,0.2022248357534409,0.3767886582606781,0.009461748460307673,1,0.0,0.0,0.0,1,0.3562071871080222,0.2849657496864177,1.0,1,0.0,0.0,0.0,1,0.2539682539682539,0.20317460317460315,1.0,1,0.5169207602739334,0.4135366082191468,1.0,1,0.5604521131608633,0.4483616905286906,1.0,0.0,0.3562071871080222,0.0,0.2539682539682539,0.0,0.5604521131608633,0.9171428571428571,1,0,0.9050126263243691,0.9093180904134046,-0.22834721969184157,train,1,1,0
vW0IQoSweVI,326,5,1625,1630,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6650244782747091,1,-0.8,0.0,0,0.0,0.2666666666666668,0.0,0,0.9287749287749287,0.6673945066595113,0.9202279202279202,1,0,5,-0.2666666666666668,-0.8,0.0,0.0,0.0,0.0,-0.04232804232804202,-0.1269841269841269,-0.09424662590026846,-0.2827398777008056,-0.23593742692222194,-0.7078122807666658,0,-0.4,-0.16000000000000006,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,-0.06349206349206345,-0.05079365079365074,0.0,0,-0.1413699388504028,-0.17102696895599362,0.0,0,-0.3539061403833329,-0.19855950690805907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1,0,0.9033859570650805,0.9050628379940973,-0.24003835971938814,train,1,1,0
vW0IQoSweVI,329,5,1640,1645,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5950351587470705,0,0.0,0.0,0,0.0,0.0,0.0,0,0.8974358974358975,0.6065442253106154,0.9031339031339032,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.04232804232804202,-0.1269841269841269,-0.1907983223597208,-0.5723949670791626,-0.09499508459120982,-0.2849852537736295,1,0.0,-0.14000000000000004,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0,-0.06349206349206345,-0.05079365079365074,0.0,0,-0.2861974835395813,-0.1817123711109161,0.0,0,-0.14249262688681474,-0.21940987747162577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9371428571428572,1,0,0.9296796552629359,0.9023330836569257,-0.3072979249098552,stratified_test,1,1,0
vW0IQoSweVI,270,5,1345,1350,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.912955465587044,1,0.0,0.0,0,0.0,0.1333333333333334,0.0,0,0.9914529914529915,0.8877585371435782,0.9886039886039886,1,0,10,-0.2166666666666667,-0.4,-0.11873572903600743,-0.3562071871080222,-0.3333333333333332,-0.5,-0.10846560846560821,-0.1984126984126984,-0.3463358134031295,-0.556642472743988,-0.22593644080528352,-0.3674363144440574,0,-0.45,-0.34,0.0,0,-0.1781035935540111,-0.14248287484320893,0.0,1,0.0,-0.3,0.0,0,-0.12698412698412695,-0.11587301587301582,0.0,0,-0.2999226674437523,-0.34812717437744134,0.0,0,-0.31155592664726994,-0.31478426224319256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685714285714286,1,0,0.8971294534468387,0.9016582850999347,0.01129718048710926,train,1,1,0
vW0IQoSweVI,331,5,1650,1655,Riley,neutral,fearful,1,1,1,0.7,-0.0,0.0,0.1269841269841269,0.3361668884754181,0.0219493471086025,0.8120641335844992,0.5385164807134504,0.0,0.9,0,0.0,0.850909090909091,0.6265169032943734,1,0.7,-0.0,0,0.7,0.2333333333333334,0.0,5,0.9173789173789174,0.620393399152402,0.905982905982906,0,1,0,0.7,0.7,-0.0,-0.0,0.0,0.0,0.08465608465608487,0.0,0.1453685661156973,-0.2362280786037445,0.7170690489932894,0.5270788798108698,1,0.7,0.4749999999999999,1.0,1,-0.0,-0.057796619735171986,-0.0,1,0.0,0.0,0.0,1,0.1269841269841269,0.03968253968253964,0.41025641025641,1,0.3361668884754181,0.19154008328914646,0.8687220591533921,1,0.8120641335844992,0.5195042066834866,1.0,0.7,-0.0,0.0,0.1269841269841269,0.7,0.8120641335844992,0.9428571428571428,1,0,0.9161839016954477,0.900219541108499,-0.2737026378141256,train,1,1,0
vW0IQoSweVI,269,5,1340,1345,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8537656557047132,1,-0.4,0.0,0,0.0,0.2166666666666667,0.2056563153640956,0,0.9772079772079773,0.8422120520975545,0.9743589743589743,1,0,5,-0.3583333333333334,-0.425,-0.3562071871080223,-0.7124143742160444,-0.5833333333333331,-0.75,-0.2777777777777775,-0.5079365079365079,-0.48895850280920655,-0.556642472743988,-0.37684791852758864,-0.4527344331669153,0,-0.2,-0.31000000000000005,0.0,1,0.0,-0.14248287484320893,0.0,0,-0.25,-0.2,0.0,0,-0.06349206349206345,-0.11587301587301582,0.0,0,-0.278321236371994,-0.32777055501937863,0.0,0,-0.15518650398589665,-0.2601842351420781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7657142857142857,1,0,0.9015854211908173,0.8969201765283243,-0.04315452082361115,train,1,1,1
vW0IQoSweVI,338,5,1685,1690,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8458411924247656,1,0.0,0.0,0,0.0,0.15,0.2056563153640955,0,0.9743589743589743,0.8450636172076674,0.9772079772079773,1,0,10,-0.15000000000000008,-0.45,-0.11873572903600743,-0.3562071871080222,0.0,0.0,-0.08465608465608437,-0.2539682539682539,-0.16387591759363804,-0.4916277527809143,-0.1213054724580918,-0.3639164173742754,0,-0.19999999999999996,-0.23500000000000004,0.0,0,-0.1635517879907824,-0.24352430875032413,0.0,1,0.0,-0.09999999999999998,0.0,0,-0.12698412698412695,-0.1666666666666666,0.0,0,-0.19152537981669104,-0.2814070912698904,0.0,0,-0.2226239255784699,-0.2502375991099202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628571428571429,1,0,0.9102343393280355,0.8961266510118182,-0.05028545858705258,train,1,1,0
vW0IQoSweVI,309,5,1540,1545,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.858065598093299,1,-0.7,0.0,0,0.0,0.4416666666666667,0.4113126307281919,0,0.98005698005698,0.8661306858389037,0.98005698005698,1,0,5,-0.7083333333333334,-0.8,-0.23747145807201483,-0.7124143742160444,-0.8333333333333331,-1.0,-0.2354497354497351,-0.4523809523809523,-0.39352804422378523,-0.4644166380167007,-0.5943592802611721,-0.6396283883601426,0,-0.35,-0.265,0.0,1,0.0,-0.14248287484320893,0.0,0,-0.375,-0.3,0.0,0,-0.06349206349206345,-0.11587301587301582,0.0,0,-0.2214444652199745,-0.1814611136913299,0.0,0,-0.3025207527913152,-0.22868989048467475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1,0,0.877887082468218,0.8918155343887738,-0.03374993629547485,stratified_test,1,1,0
vW0IQoSweVI,320,5,1595,1600,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6175701662312918,1,0.0,0.0,0,0.0,0.0,0.0,0,0.9116809116809117,0.6311730157602726,0.9116809116809117,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.04232804232804202,-0.1269841269841269,-0.10489864150683076,-0.3146959245204925,-0.1836634549001852,-0.5509903647005556,1,0.0,0.0,0.0,1,0.0,-0.0712414374216045,0.0,1,0.0,0.0,0.0,0,-0.06349206349206345,-0.07619047619047614,0.0,0,-0.15734796226024625,-0.16632333695888515,0.0,0,-0.2754951823502778,-0.22228849557228378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114285714285715,1,0,0.902516614114307,0.8888905812968244,-0.2713204150655326,train,1,1,0
vW0IQoSweVI,342,5,1705,1710,Riley,neutral,disgusted,2,1,2,0.5,0.3562071871080222,1.0,0.1984126984126984,0.3706521689891815,0.0908854156732558,0.5472223995719103,0.397205013026311,0.0,0.4499999999999999,1,1.0,0.8789473684210526,0.6797535336316501,1,0.5,0.3562071871080222,1,0.2583333333333333,0.2750000000000001,0.272057733001635,0,0.9401709401709402,0.7503643409017371,0.9487179487179487,0,1,0,0.2583333333333333,0.10000000000000009,0.0690690682268228,-0.17810359355401112,0.5833333333333335,0.25,-0.0370370370370367,-0.1269841269841269,-0.18342060388790227,-0.3761584460735321,0.20130522090217312,0.1019745484149705,1,0.5,0.295,1.0,1,0.3562071871080222,0.178103593554011,0.6666666666666666,1,0.625,0.55,1.0,1,0.13492063492063494,0.0317460317460318,0.6097560975609758,0,-0.002753138542175293,-0.060736273974180244,0.4963134715995646,1,0.47198242065496737,0.24605018423870206,1.0,0.5,0.3562071871080222,1.0,0.1984126984126984,0.2583333333333333,0.5472223995719103,0.9742857142857143,1,0,0.9069685478024025,0.8862681750735134,-0.20651464144186327,train,1,1,1
